College_ID,Rank,University_name,Year,CS_Overall_Score,CS_Academic_Reputation,CS_Employer_Reputation,CS_Citations_Per_Paper,CS__Index_Citations,CS_International_Research,Location,Country
808,151-200,Universiti Teknologi Malaysia ,2022,65.13,54.2,64.1,69.2,73,, Skudai ,
809,151-200,University College Dublin,2022,67.25,51.4,67.8,76.3,73.5,, Dublin ,
810,151-200,University of Birmingham,2022,68.53,51.2,67.9,81.2,73.8,, Birmingham ,
811,151-200,University of Calgary,2022,66,49.5,71.8,73.7,69,, Calgary ,
812,151-200,University of California Davis,2022,68.6,42.9,68.6,84.2,78.7,, Davis,
813,151-200,University of California Santa Barbara (UCSB),2022,68.68,52.9,62,83.5,76.3,, Santa Barbara,
814,151-200,University of Illinois at Chicago (UIC),2022,67.05,52.5,65.5,80.6,69.6,, Chicago ,
815,151-200,University of Lisbon ,2022,66.8,54.6,61.8,71.9,78.9,, Lisbon ,
816,151-200,University of Oslo,2022,65.53,57.3,55,78.8,71,, Oslo ,
817,151-200,University of Pittsburgh,2022,66.75,53.2,56.3,82.1,75.4,, Pittsburgh ,
818,151-200,University of Trento,2022,67.18,59.7,56.8,79.7,72.5,, Trento ,
819,151-200,University of Twente,2022,66.63,53.2,66.7,76.2,70.4,, Enschede ,
820,151-200,University of Vienna,2022,65.35,58.6,60,75.9,66.9,, Vienna ,
821,151-200,University of Virginia,2022,67.13,50.9,65.8,78.8,73,, Charlottesville ,
822,151-200,University of York,2022,64.3,60,62.5,72,62.7,, York ,
823,151-200,Université Grenoble Alpes,2022,67.58,57.1,61.6,73.1,78.5,, Grenoble ,
824,151-200,Uppsala University,2022,65.35,60.7,56.8,75.5,68.4,, Uppsala ,
825,151-200,Utrecht University,2022,66.3,57.7,63.7,75.7,68.1,, Utrecht ,
826,151-200,Virginia Polytechnic Institute and State University,2022,69.53,49.3,63.9,83.2,81.7,, Blacksburg ,
827,151-200,Waseda University,2022,65.53,52.6,74.5,69.4,65.6,, Tokyo ,
828,201-250,Albert-Ludwigs-Universitaet Freiburg,2022,68.33,51.7,49.5,96.3,75.8,, Freiburg im Breisgau ,
829,201-250,American University of Beirut (AUB),2022,62.53,47.5,75.6,67,60,, Beirut  ,
830,201-250,Beihang University (former BUAA),2022,66.43,54.1,49.6,75.9,86.1,, Beijing ,
831,201-250,Bogaziçi Üniversitesi,2022,63.65,47.5,72.4,72.3,62.4,, Istanbul ,
832,201-250,Complutense University of Madrid,2022,61.68,48.6,72.1,67.8,58.2,, Madrid ,
833,201-250,Freie Universitaet Berlin,2022,61.48,54.6,62.5,69.3,59.5,, Berlin ,
834,201-250,Ghent University,2022,64.7,50.1,60,75.9,72.8,, Ghent ,
835,201-250,Graz University of Technology,2022,64.8,55.1,49.2,81.1,73.8,, Graz ,
836,201-250,Hanyang University,2022,64.3,48,71.7,73.6,63.9,, Seoul ,
837,201-250,Indiana University Bloomington,2022,66.45,52.4,57.5,81.4,74.5,, Bloomington ,
838,201-250,Institut National des Sciences Appliquées de Lyon (INSA),2022,64.23,43.7,70.5,72.8,69.9,, Lyon ,
839,201-250,Instituto Politécnico Nacional (IPN),2022,63.8,51,70.5,67.5,66.2,, Ciudad de México ,
840,201-250,Istanbul Technical University,2022,64.43,47.3,73.6,70.6,66.2,, Maslak-Istanbul ,
841,201-250,Jordan University of Science &amp; Technology,2022,62.93,47.1,68.1,72.3,64.2,, Irbid ,
842,201-250,Lund University,2022,64.65,51.8,64.4,75.8,66.6,, Lund ,
843,201-250,National Cheng Kung University (NCKU),2022,63.2,48.8,71.4,69.1,63.5,, Tainan City ,
844,201-250,National Taipei University of Technology,2022,61.35,51.5,71.3,66.3,56.3,, Taipei City ,
845,201-250,National and Kapodistrian University of Athens,2022,62.38,50.5,63.5,73.9,61.6,, Athens ,
846,201-250,North Carolina State University,2022,65.6,44.9,61.2,79.2,77.1,, Raleigh ,
847,201-250,Norwegian University of Science And Technology,2022,63.88,55,54.9,72.8,72.8,, Trondheim ,
848,201-250,Pontifícia Universidade Católica do Rio de Janeiro,2022,61.05,59.7,64.7,64,55.8,, Rio de Janeiro ,
849,201-250,Stockholm University,2022,62.4,54.3,56.4,77.7,61.2,, Stockholm ,
850,201-250,Technical University of Denmark,2022,66.5,48,64.7,77.5,75.8,, Kongens Lyngby ,
851,201-250,Technische Universität Dresden,2022,63.88,54.3,57.7,74.2,69.3,, Dresden ,
852,201-250,The Hebrew University of Jerusalem,2022,64.55,52.9,52.8,81.3,71.2,, Jerusalem ,
853,201-250,The University of Arizona,2022,64.23,50.7,62.7,74.8,68.7,, Tucson ,
854,201-250,The University of Sheffield,2022,65.75,45.2,64.9,79.4,73.5,, Sheffield ,
855,201-250,Tohoku University,2022,62.25,48.9,70.3,68.6,61.2,, Sendai City ,
856,201-250,United Arab Emirates University,2022,61.88,49.1,68.6,68.6,61.2,, Al Ain ,
857,201-250,Universidad de los Andes,2022,61.6,51.3,71.5,67.3,56.3,, Bogotá ,
858,201-250,Universidade Federal de Minas Gerais      ,2022,63.83,50.2,61.9,74.2,69,, Belo Horizonte ,
859,201-250,Universitas Indonesia,2022,58.55,53.4,73.7,53.3,53.8,, Depok ,
860,201-250,Universiti Sains Malaysia (USM),2022,63.48,52.9,63,72.1,65.9,, Gelugor ,
861,201-250,University College Cork,2022,64.23,51.3,65.6,73.8,66.2,, Cork ,
862,201-250,University of Florida,2022,66.2,49.6,63.9,77.5,73.8,, Gainesville ,
863,201-250,University of Granada,2022,66.03,51.8,51.9,82.9,77.5,, Granada ,
864,201-250,University of Groningen,2022,64,48.6,61,78.6,67.8,, Groningen ,
865,201-250,University of Jordan,2022,63.2,48.9,71.2,71.9,60.8,, Amman ,
866,201-250,University of Leeds,2022,65.8,44.6,68.4,80,70.2,, Leeds ,
867,201-250,University of Minnesota Twin Cities,2022,67.63,47.1,61.5,82.6,79.3,, Minneapolis ,
868,201-250,University of Nottingham,2022,65.03,43.7,66.8,77.8,71.8,, Nottingham ,
869,201-250,University of Ottawa,2022,64.35,47.3,64.5,76,69.6,, Ottawa ,
870,201-250,University of Rochester,2022,66.33,42.9,62.2,85.7,74.5,, Rochester ,
871,201-250,University of Warsaw ,2022,63.48,56.5,59.7,75,62.7,, Warsaw ,
872,201-250,University of Wollongong,2022,65.95,45.2,64.6,80.2,73.8,, Wollongong ,
873,201-250,Università di Padova,2022,65.58,48,64.3,76.5,73.5,, Padova ,
874,201-250,Saarland University,2022,64.68,66.1,40.1,80.5,72,, Saarbrücken ,
875,201-250,Victoria University of Wellington,2022,62.83,52.4,62,74.2,62.7,, Kelburn Wellington,
876,201-250,École Normale Supérieure de Lyon,2022,62.48,52.3,63.5,71.7,62.4,, Lyon ,
877,251-300,Aristotle University of Thessaloniki,2022,62.88,43.8,62.6,75.8,69.3,, Thessaloniki ,
878,251-300,Bandung Institute of Technology (ITB),2022,56.7,51.7,72.6,53.5,49,, Bandung ,
879,251-300,Bilkent University,2022,60.28,50.6,69.5,65.2,55.8,, Ankara ,
880,251-300,Brunel University London,2022,64.1,45.7,54.2,82.7,73.8,, London ,
881,251-300,COMSATS University Islamabad,2022,63.13,47.6,59.4,75.3,70.2,, Islamabad ,
882,251-300,Carleton University,2022,63.63,43.7,61.2,78.1,71.5,, Ottawa ,
883,251-300,Charles University,2022,60.68,53.2,57.8,69.7,62,, Prague ,
884,251-300,Deakin University,2022,64.75,46.8,58.9,80,73.3,, Geelong ,
885,251-300,Dublin City University,2022,62.85,43.2,63.5,75.4,69.3,, Dublin ,
886,251-300,Ecole des Ponts ParisTech,2022,63.68,34.7,73.2,80.6,66.2,, Paris ,
887,251-300,Huazhong University of Science and Technology,2022,65.23,52.9,42.1,79.6,86.3,, Wuhan ,
888,251-300,Indian Institute of Technology Roorkee (IITR),2022,62.25,47.8,62,71.7,67.5,, Roorkee ,
889,251-300,Khalifa University,2022,63.55,46.8,60.4,78.3,68.7,, Abu Dhabi ,
890,251-300,Kyung Hee University,2022,62.65,43.7,61.2,79.1,66.6,, nullSouth Korea,
891,251-300,Kyushu University,2022,62.1,45.6,66.1,71.4,65.3,, Fukuoka City ,
892,251-300,Linköping University,2022,63.93,46.6,53.7,83.1,72.3,, Linköping ,
893,251-300,Loughborough University,2022,61.88,41.6,66.6,76.6,62.7,, Loughborough ,
894,251-300,McMaster University,2022,65.43,40.3,65,91.5,64.9,, Hamilton ,
895,251-300,University of Galway,2022,62.98,43.2,63.7,76.3,68.7,, Galway ,
896,251-300,Peter the Great St. Petersburg Polytechnic University,2022,59.03,47.2,71.8,65.6,51.5,, St. Petersburg ,
897,251-300,Queen's University Belfast,2022,64.43,44,62.7,81.1,69.9,, Belfast ,
898,251-300,Radboud University ,2022,63.83,49.4,55.7,83.3,66.9,, Nijmegen ,
899,251-300,Rheinische Friedrich-Wilhelms-Universität Bonn,2022,63.3,55,48.6,81.8,67.8,, Bonn ,
900,251-300,Singapore University of Technology and Design,2022,65.6,40.9,56.3,86.8,78.4,, Singapore ,
901,251-300,Stony Brook University State University of New York,2022,64.28,51.9,49.8,82.4,73,, Stony Brook,
902,251-300,Sun Yat-sen University,2022,64.9,50.8,48.4,80.1,80.3,, Guangzhou ,
903,251-300,Swansea University,2022,62.25,45.2,63.6,77.5,62.7,, Swansea ,
904,251-300,Tampere University,2022,62.63,50.2,51.7,75.1,73.5,, Tampere ,
905,251-300,The University of Western Australia,2022,63.88,46.3,62.8,79.8,66.6,, Perth ,
906,251-300,UNESP,2022,61.08,43.6,68.3,70.4,62,, Sao Paulo ,
907,251-300,Universitat Politecnica de Valencia,2022,62.93,49,58.6,72.1,72,, València ,
908,251-300,Universite libre de Bruxelles,2022,62.45,48.8,64.2,73.7,63.1,, Brussels ,
909,251-300,Universiti Putra Malaysia (UPM),2022,59.45,49.5,62.9,65.4,60,, Seri Kembangan ,
910,251-300,University of Liverpool,2022,63.65,45.5,64.2,76.2,68.7,, Liverpool ,
911,251-300,University of Luxembourg,2022,63.2,53,42,82,75.8,, Luxembourg ,
912,251-300,University of Milan,2022,61.5,51.5,62,70.9,61.6,, Milan ,
913,251-300,University of Notre Dame,2022,65.05,43.4,62.8,81.2,72.8,, Notre Dame ,
914,251-300,University of Oulu,2022,64.23,45.8,50.7,83.1,77.3,, Oulu ,
915,251-300,University of Porto,2022,63.48,46,61,72,74.9,, Porto ,
916,251-300,University of South Australia,2022,63.8,49,58.8,80.8,66.6,, Magill ,
917,251-300,University of Surrey,2022,65.18,43.6,61.8,82.3,73,, Guildford ,
918,251-300,Universität Hamburg,2022,61.63,49.2,56.8,76.6,63.9,, Hamburg ,
919,251-300,Université du Québec,2022,64.25,46,59.6,74.7,76.7,, Québec ,
920,251-300,Warsaw University of Technology,2022,59.55,51.6,62.6,62.4,61.6,, Warsaw ,
921,251-300,Washington State University,2022,64.28,40.2,62.6,81.3,73,, Pullman ,
922,251-300,Washington University in St. Louis,2022,62.85,46.4,56.5,80.4,68.1,, St. Louis ,
923,251-300,Western University,2022,63.25,38.5,67.5,78.9,68.1,, London ,
924,251-300,Wuhan University,2022,64.6,50.2,50.9,75.4,81.9,, Wuhan ,
925,251-300,Xi’an Jiaotong University,2022,65.23,51.8,48.8,78.4,81.9,, Xi'an ,
926,251-300,York University,2022,63.65,46.6,61.1,80,66.9,, Toronto ,
927,301-350,Athens University of Economics and Business,2022,59.2,44.6,64.5,66.9,60.8,, Athens ,
928,301-350,Bangladesh University of Engineering and Technology,2022,57.98,50.7,63.4,64.6,53.2,, Dhaka ,
929,301-350,Budapest University of Technology and Economics,2022,59.98,45.2,67.1,66,61.6,, Budapest ,
930,301-350,Cardiff University,2022,62.93,41.5,62.1,78.5,69.6,, Cardiff ,
931,301-350,Concordia University,2022,63.1,42.8,57.2,77.9,74.5,, Montreal ,
932,301-350,Dartmouth College,2022,61.23,39.3,60.4,79.3,65.9,, Hanover ,
933,301-350,Durham University,2022,60.18,40.5,68.9,69.7,61.6,, Durham ,
934,301-350,Eberhard Karls Universität Tübingen,2022,59.73,49.8,50.4,77.9,60.8,, Tübingen ,
935,301-350,Florida State University,2022,61.85,41.3,65.7,75.1,65.3,, Tallahassee ,
936,301-350,Gadjah Mada University,2022,55.38,49.8,71.4,54.9,45.4,, Yogyakarta ,
937,301-350,George Mason University,2022,61.08,46.7,53.2,76.3,68.1,, Fairfax ,
938,301-350,George Washington University,2022,60.53,42.4,60.7,75.9,63.1,, Ashburn ,
939,301-350,Goethe-University Frankfurt am Main,2022,59.68,46.1,58.5,72.1,62,, Frankfurt ,
940,301-350,Illinois Institute of Technology,2022,64.08,43.7,53.1,83.9,75.6,, Chicago ,
941,301-350,Koç University,2022,57.3,46.1,68.9,61,53.2,, Istanbul ,
942,301-350,Lahore University of Management Sciences (LUMS),2022,55.2,53.1,70.4,51.1,46.2,, Lahore ,
943,301-350,Lebanese University,2022,54.68,53.4,65.1,53.3,46.9,, Beirut ,
944,301-350,Nagoya University,2022,58.58,45.8,66.3,64,58.2,, Nagoya ,
945,301-350,National Research Nuclear University MEPhI (Moscow Engineering Physics Institute),2022,55.33,46,74.2,53.5,47.6,, Moscow ,
946,301-350,National Sun Yat-sen University,2022,60.23,42.5,62.3,73.4,62.7,, Kaohsiung City ,
947,301-350,National University of Computer and Emerging Sciences,2022,56.45,47.5,68,56.5,53.8,, Islamabad ,
948,301-350,Novosibirsk State University,2022,52.85,54,74.6,45.5,37.3,, Novosibirsk  ,
949,301-350,Quaid-i-Azam University,2022,58.7,49,59.7,68.3,57.8,, Islamabad ,
950,301-350,Sabanci University,2022,58.38,44.7,66.8,66.2,55.8,, Istanbul ,
951,301-350,Sharif University of Technology,2022,63.1,40.7,60,77.5,74.2,, Tehran ,
952,301-350,Swinburne University of Technology,2022,62.33,43.5,55.7,79.1,71,, Melbourne ,
953,301-350,TU Dortmund University,2022,60.08,49.5,50.7,72.9,67.2,, Dortmund ,
954,301-350,The University of Newcastle Australia (UON),2022,62.48,36.6,59.9,82.4,71,, Callaghan,
955,301-350,Universidade Federal do Rio Grande Do Sul ,2022,58.68,55.7,48.9,68.9,61.2,, Porto Alegre ,
956,301-350,Universiti Kebangsaan Malaysia (UKM),2022,59.15,48.6,61.7,65.1,61.2,, Bangi ,
957,301-350,University at Buffalo SUNY,2022,61.68,44,52.2,79,71.5,, Buffalo ,
958,301-350,University of Central Florida,2022,62.38,38.4,61.2,77.4,72.5,, Orlando ,
959,301-350,University of Coimbra,2022,61.1,45.5,57,73.8,68.1,, Coimbra ,
960,301-350,University of Colorado Boulder,2022,61.98,40.6,56.3,77.7,73.3,, Boulder ,
961,301-350,University of Geneva,2022,59.23,46.2,58.3,72.9,59.5,, Geneva ,
962,301-350,University of Naples - Federico II,2022,61.98,40.4,60.3,76.2,71,, Naples ,
963,301-350,University of Patras,2022,61.08,44.5,62.1,72.1,65.6,, Patras ,
964,301-350,"University of Rome ""Tor Vergata""",2022,59.63,45.9,58.8,72.2,61.6,, Rome ,
965,301-350,University of St Andrews,2022,57.48,48.1,65,63,53.8,, St. Andrews ,
966,301-350,University of Tartu,2022,58.13,48.6,57.1,67.7,59.1,, Tartu ,
967,301-350,University of Texas Dallas,2022,63.28,44.7,54.1,78.9,75.4,, Richardson ,
968,301-350,University of Turin,2022,60.3,49.1,54.4,73.5,64.2,, Turin ,
969,301-350,University of Utah,2022,61.68,45.8,47.9,81,72,, Salt Lake City ,
970,301-350,University of Victoria (UVic),2022,62.73,47.9,49.3,80.9,72.8,, Victoria ,
971,301-350,University of Waikato,2022,58.58,53.8,52.6,78.3,49.6,, Hamilton  ,
972,301-350,Universität Stuttgart,2022,62,44.7,56.2,73.6,73.5,, Stuttgart ,
973,301-350,Université Paris 1 Panthéon-Sorbonne ,2022,53.65,55.1,73.7,44.5,41.3,, Paris ,
974,301-350,Université Paul Sabatier Toulouse III,2022,58.63,53,51.2,71.2,59.1,, Toulouse ,
975,301-350,Université Paris Cité,2022,61.13,50.2,53.9,72.6,67.8,, Paris ,
976,301-350,Vellore Institute of Technology (VIT) VelloreIndia,,,,,,,,,
977,301-350,Vrije Universiteit Brussel (VUB),2022,60.95,48.8,55.1,75,64.9,, Brussels ,
978,301-350,Weizmann Institute of Science,2022,61.95,53.9,43.4,79,71.5,, Rehovot ,
979,351-400,Ain Shams University in Cairo (ASU Cairo),2022,57.23,39.5,68.8,64.3,56.3,, Cairo,
980,351-400,Ajou University ,2022,57.08,45.1,56.5,69.4,57.3,, Suwon ,
981,351-400,Beijing Jiaotong University,2022,60.68,43.7,49.2,73.3,76.5,, Beijing ,
982,351-400,Beijing University of Posts and Telecommunications,2022,60.68,49.1,39.5,72.2,81.9,, Beijing ,
983,351-400,Ben-Gurion University of The Negev,2022,60.75,41.9,52.4,77.2,71.5,, Be'er Sheva ,
984,351-400,Brno University of Technology,2022,57.73,47.4,58,64.7,60.8,, Brno ,
985,351-400,Chulalongkorn University,2022,55.75,48.7,65.1,59.6,49.6,, Bangkok ,
986,351-400,City University of New York,2022,60.18,38.4,64.2,76.5,61.6,, New York City ,
987,351-400,Curtin University,2022,60.4,35.2,61.5,76.8,68.1,, Perth ,
988,351-400,Essex University of,2022,59.8,46.3,49.9,77.4,65.6,, Colchester,
989,351-400,Florida International University,2022,61.55,35.6,60,78.8,71.8,, Miami ,
990,351-400,Georgia State University,2022,60.78,40.8,58.9,76.2,67.2,, Atlanta ,
991,351-400,Griffith University,2022,62.8,36.3,51.7,87.4,75.8,, Nathan ,
992,351-400,Heriot-Watt University,2022,59.55,37.4,62.1,75.6,63.1,, Edinburgh ,
993,351-400,Hong Kong Baptist University,2022,61.45,41.5,51.2,81.9,71.2,, Hong Kong ,
994,351-400,Indian Institute of Technology Guwahati (IITG),2022,57.43,46.3,61.4,65.2,56.8,, Guwahati ,
995,351-400,Institut Teknologi Sepuluh Nopember (ITS Surabaya),2022,55.58,46.8,63.7,58.6,53.2,, Surabaya ,
996,351-400,Johannes Kepler University Linz,2022,59,50.5,42.8,75.2,67.5,, Linz ,
997,351-400,Kyungpook National University,2022,59.65,40.5,57.2,74.7,66.2,, Daegu ,
998,351-400,Leibniz University Hannover,2022,58.4,41.8,57.9,71.9,62,, Hanover ,
999,351-400,National Central University,2022,57.68,41.8,62.9,68.2,57.8,, Taoyuan City ,
1000,351-400,National Research Tomsk Polytechnic University,2022,53.23,50.4,64.9,52.2,45.4,, Tomsk ,
1001,351-400,Northumbria University at Newcastle,2022,60.93,35.7,57.5,82.1,68.4,, Newcastle upon Tyne ,
1002,351-400,Pontificia Universidad Javeriana,2022,52.9,47.9,69.5,53.9,40.3,, Bogotá ,
1003,351-400,Rensselaer Polytechnic Institute,2022,60.43,40,55.8,77.2,68.7,, Troy ,
1004,351-400,Sejong University ,2022,60.45,42.6,56.3,77.6,65.3,, Seoul ,
1005,351-400,Southeast University,2022,62.25,46.8,40.6,77.3,84.3,, Nanjing ,
1006,351-400,University of Exeter,2022,61.45,31.6,63.3,82.5,68.4,, Exeter ,
1007,351-400,USI - Università della Svizzera italiana,2022,62.6,45.1,40,92,73.3,, Lugano ,
1008,351-400,University of Antwerp,2022,58.25,45.4,53.6,73.2,60.8,, Antwerp ,
1009,351-400,University of Bath,2022,59.53,33.3,66.6,75.8,62.4,, Bath ,
1010,351-400,University of Bergen,2022,57.43,49.1,49.1,70.7,60.8,, Bergen ,
1011,351-400,University of Bern,2022,59.48,44.8,57.4,73.3,62.4,, Bern ,
1012,351-400,University of California Riverside,2022,61.63,37.3,51,84.4,73.8,, Riverside,
1013,351-400,University of Canterbury | Te Whare Wānanga o Waitaha,2022,57.43,44.3,61.4,64.9,59.1,, Christchurch ,
1014,351-400,University of Cape Town,2022,57.38,42.1,67,66.1,54.3,, Cape Town ,
1015,351-400,University of Delhi,2022,57.4,43.5,62.7,65.2,58.2,, New Delhi ,
1016,351-400,University of Engineering &amp; Technology (UET) Lahore,2022,54.35,45.8,66.1,56.5,49,, Lahore ,
1017,351-400,University of Limerick,2022,57.65,43.3,62.3,65.5,59.5,, Limerick ,
1018,351-400,University of Ljubljana,2022,59.83,44.7,53.3,76.4,64.9,, Ljubljana ,
1019,351-400,University of Milano-Bicocca ,2022,59.33,41.9,57.1,74.1,64.2,, Milan ,
1020,351-400,University of Otago,2022,54.93,48.1,62.4,58.9,50.3,, Dunedin ,
1021,351-400,University of Tsukuba,2022,57.28,47,58.5,63.6,60,, Tsukuba City ,
1022,351-400,Université Laval,2022,59.85,41.2,60,76.2,62,, Québec ,
1023,351-400,Université de Lille,2022,59.65,45.6,47.2,74.3,71.5,, Lille ,
1024,351-400,Université de Rennes 1,2022,59.2,50.5,46.3,71,69,, Rennes ,
1025,351-400,Université de Technologie de Compiègne (UTC),2022,59.05,38.5,64.4,70.2,63.1,, Compiègne ,
1026,351-400,Vanderbilt University,2022,60.88,40.4,57.4,78.5,67.2,, Nashville ,
1027,351-400,University of Münster,2022,57.4,47.7,51.4,71,59.5,, Munster ,
1028,401-450,Anna University,2022,58.4,35.6,58.1,63.6,76.3,, Chennai ,
1029,401-450,Auckland University of Technology (AUT),2022,56.65,42,56.4,69.1,59.1,, Auckland ,
1030,401-450,Beijing Normal University ,2022,58.1,42,54.8,71.7,63.9,, Beijing ,
1031,401-450,Beijing University of Technology,2022,57.73,38.6,61,66.7,64.6,, Beijing ,
1032,401-450,Bina Nusantara University (BINUS),2022,55.93,46.2,58.9,61.8,56.8,, Jakarta ,
1033,401-450,Birla Institute of Technology and Science Pilani,2022,56.3,43.8,59.9,65.7,55.8,, Pilani,
1034,401-450,Ca' Foscari University of Venice ,2022,54.13,45,59.6,58.7,53.2,, Venice ,
1035,401-450,Case Western Reserve University,2022,57.75,40.6,57.1,74.2,59.1,, Cleveland ,
1036,401-450,City University of London,2022,57.93,39,60.1,70.6,62,, London,
1037,401-450,Dalhousie University,2022,56.68,41.9,55.6,70.5,58.7,, Halifax ,
1038,401-450,Drexel University,2022,58.83,39.5,54.8,75.4,65.6,, Philadelphia ,
1039,401-450,Friedrich-Alexander-Universität Erlangen-Nürnberg,2022,59.5,42.2,50.4,75,70.4,, Erlangen ,
1040,401-450,Hacettepe University ,2022,56.78,40.6,57.9,68.2,60.4,, Ankara ,
1041,401-450,Hanoi University of Science and Technology,2022,55.85,43.8,55.3,67,57.3,, Hanoi ,
1042,401-450,Hokkaido University,2022,55.33,40.9,63.7,61.4,55.3,, Sapporo ,
1043,401-450,Indian Statistical Institute,2022,58.23,47.6,45.9,75.2,64.2,, Kolkata BangaloreIndia,
1044,401-450,Iowa State University,2022,61,34,56.8,79.4,73.8,, Ames ,
1045,401-450,La Trobe University,2022,58.1,40.1,56.5,73.1,62.7,, Melbourne ,
1046,401-450,Lviv Polytechnic National University,2022,56.13,42.6,60.4,63.7,57.8,, Lviv ,
1047,401-450,Masaryk University,2022,55.63,47.2,54.3,66.2,54.8,, Brno ,
1048,401-450,National Taiwan Normal University,2022,55.38,46.1,57.9,65.4,52.1,, Taipei City ,
1049,401-450,"National Technical University of Ukraine ""Igor Sikorsky Kyiv Polytechnic Institute""",2022,51.23,49.2,71.4,43,41.3,, Kyiv ,
